PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,0.00000000000000E+00,0.00000000000000E+00,5.82341600000000E+04,2.11815990000000E+05,8.28191300000000E+04,0.00000000000000E+00,1.59522506000000E+06,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.55935950000000E+05,0.00000000000000E+00,1.12322630000000E+05,0.00000000000000E+00,0.00000000000000E+00,3.23056000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.15082000000000E+04,1.00651630000000E+05,1.00651630000000E+05,4.89333970000000E+05,2.11241390000000E+05,1.53141400000000E+04,1.06121100000000E+05,3.17926300000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.17896528000000E+06,6.21759900000000E+04,2.44473100000000E+04,6.96365300000000E+04,2.32515200000000E+04,0.00000000000000E+00,1.76010480000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.19976032000000E+06,1.30997670000000E+06
Imports,0.00000000000000E+00,0.00000000000000E+00,4.87123300000000E+04,2.54562000000000E+05,9.55999340000000E+05,0.00000000000000E+00,0.00000000000000E+00,8.63498000000000E+03,9.75532400000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.76775000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.14467307000000E+06,0.00000000000000E+00,3.87032088000000E+06,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.00199900000000E+04,8.28960000000000E+04,7.92020000000000E+02,0.00000000000000E+00,1.79697000000000E+05,7.74010000000000E+02,5.78507990000000E+05,1.11640020000000E+05,2.82875990000000E+05,5.23199000000000E+03,3.82619900000000E+04,1.31429900000000E+04,1.70800100000000E+04,4.14080000000000E+04,1.12001000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.76232000000000E+04,2.84715000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.83643850000000E+05,0.00000000000000E+00,9.97978580000000E+06,2.04703500000000E+04
Exports,0.00000000000000E+00,0.00000000000000E+00,-4.78589000000000E+03,-3.18990000000000E+02,-1.05842000000000E+03,0.00000000000000E+00,-6.40200000000000E+01,-3.14000000000000E+01,-5.07105000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-2.90164100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.17527130000000E+05,0.00000000000000E+00,-1.60338900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.25120000000000E+04,-2.07724020000000E+05,-8.80100000000000E+01,0.00000000000000E+00,-3.28520200000000E+04,0.00000000000000E+00,-2.70935990000000E+05,-7.86800200000000E+04,-1.81720100000000E+04,-4.27280000000000E+03,-4.65359900000000E+04,-4.32120000000000E+04,-8.47999000000000E+03,-2.43199900000000E+04,-3.92002000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.36980000000000E+02,-2.28511800000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.97200290000000E+05,-2.37940000000000E+02,-1.64653845000000E+06,-2.34881600000000E+04
International marine bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.08740000000000E+04,-9.18400100000000E+04,0.00000000000000E+00,0.00000000000000E+00,-2.10010000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.12924020000000E+05,0.00000000000000E+00
International aviation bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.26972000000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.26972000000000E+05,0.00000000000000E+00
Stock changes,0.00000000000000E+00,0.00000000000000E+00,-4.15960000000000E+02,1.18319800000000E+04,-5.18500000000000E+04,0.00000000000000E+00,1.90855000000000E+03,0.00000000000000E+00,-5.73010000000000E+02,0.00000000000000E+00,0.00000000000000E+00,2.73875000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.00693200000000E+04,0.00000000000000E+00,3.38635500000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.94900000000000E+01,0.00000000000000E+00,-1.74799000000000E+03,2.42001000000000E+03,-4.40000000000000E+01,0.00000000000000E+00,3.43990000000000E+02,0.00000000000000E+00,1.73382100000000E+04,9.71999000000000E+03,2.11199000000000E+03,-1.30800000000000E+02,-1.00801000000000E+03,5.06980000000000E+02,2.00000000000000E+02,1.59999000000000E+03,1.36000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.99445900000000E+04,0.00000000000000E+00
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,9.49480519996062E+04,4.70194289403570E+05,9.51923820397329E+05,0.00000000000000E+00,1.51432086393249E+06,8.60358000000000E+03,9.19686202830074E+04,0.00000000000000E+00,0.00000000000000E+00,-2.60441586899058E+04,0.00000000000000E+00,-4.79666020762852E+02,-2.40685925343994E+03,-3.99999999981446E-02,0.00000000000000E+00,2.97187446522743E+06,0.00000000000000E+00,4.00047321000000E+06,0.00000000000000E+00,4.00000000227010E-02,3.23056000000000E+04,0.00000000000000E+00,-6.34408236587245E+02,0.00000000000000E+00,2.52430075159806E+04,-1.22407960000000E+05,6.60010000000000E+02,0.00000000000000E+00,-1.79782980000000E+05,7.74010000000000E+02,3.08219832548124E+05,-5.05011596799323E+04,2.66816000000000E+05,8.28400000000000E+02,-9.49200999999999E+03,-2.95619900000000E+04,8.79998000000000E+03,1.86664755883081E+04,-3.19873241950480E+03,6.19184658257133E+04,1.03022697003359E+05,1.04521746553868E+05,4.65004456222680E+05,1.86645865207135E+05,3.23004100000000E+04,8.61171200000000E+04,2.87113015200950E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.18856881000000E+06,6.21648000000000E+04,2.40500981703441E+04,1.04436000000000E+04,2.32515600000000E+04,0.00000000000000E+00,1.75978800000000E+05,0.00000000000000E+00,-1.31660999999996E+04,7.56499000000028E+03,1.28892089130989E+07,1.30695898000000E+06
Transfers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.67746400000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.33154900000000E+04,0.00000000000000E+00,1.28799000000000E+03,2.81159900000000E+04,0.00000000000000E+00,0.00000000000000E+00,-2.40800000000000E+03,-1.71990000000000E+02,-4.04699900000000E+04,-6.68000000000000E+03,8.06080000000000E+04,2.13640000000000E+03,-4.90559800000000E+04,-1.10760100000000E+04,1.19990000000000E+02,-1.02401000000000E+03,-4.09999900000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.04725300000000E+04,0.00000000000000E+00
Statistical differences,0.00000000000000E+00,0.00000000000000E+00,1.42833000000000E+03,1.33100000000000E+01,5.63936400000000E+04,0.00000000000000E+00,-2.33937000000000E+03,0.00000000000000E+00,-1.76489900000000E+04,0.00000000000000E+00,0.00000000000000E+00,-1.08216200000000E+04,0.00000000000000E+00,-2.06853000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.95590200000000E+04,0.00000000000000E+00,-5.30187000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.08899000000000E+03,0.00000000000000E+00,3.67999000000000E+03,8.79980000000000E+02,0.00000000000000E+00,0.00000000000000E+00,-6.49302000000000E+03,0.00000000000000E+00,2.68378000000000E+03,-1.69199900000000E+04,-2.86000000000000E+03,1.00278000000000E+03,-2.94000000000000E+02,1.79400000000000E+03,-1.15999000000000E+03,-1.53601000000000E+03,9.60000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.22258000000000E+03,0.00000000000000E+00,5.17250300000000E+04,0.00000000000000E+00
