year,preset_demand
2.01000000000000E+03,4.90692960000000E+04
2.01100000000000E+03,3.91955030000000E+04
2.01200000000000E+03,2.93217100000000E+04
2.01300000000000E+03,3.37271026666667E+04
2.01400000000000E+03,3.81324953333333E+04
2.01500000000000E+03,4.25378880000000E+04
2.01600000000000E+03,4.23201744000000E+04
2.01700000000000E+03,4.21024608000000E+04
2.01800000000000E+03,4.18847472000000E+04
2.01900000000000E+03,4.16670336000000E+04
2.02000000000000E+03,4.14493200000000E+04
2.02100000000000E+03,4.07543112000000E+04
2.02200000000000E+03,4.00593024000000E+04
2.02300000000000E+03,3.93642936000000E+04
2.02400000000000E+03,3.86692848000000E+04
2.02500000000000E+03,3.79742760000000E+04
2.02600000000000E+03,3.74048712000000E+04
2.02700000000000E+03,3.68354664000000E+04
2.02800000000000E+03,3.62660616000000E+04
2.02900000000000E+03,3.56966567999999E+04
2.03000000000000E+03,3.51272520000000E+04
2.03100000000000E+03,3.32599392000000E+04
2.03200000000000E+03,3.13926264000000E+04
2.03300000000000E+03,2.95253136000000E+04
2.03400000000000E+03,2.76580008000000E+04
2.03500000000000E+03,2.57906880000000E+04
2.03600000000000E+03,2.33623440000000E+04
2.03700000000000E+03,2.09340000000000E+04
2.03800000000000E+03,1.85056560000000E+04
2.03900000000000E+03,1.60773120000000E+04
2.04000000000000E+03,1.36489680000000E+04
2.04100000000000E+03,1.10950200000000E+04
2.04200000000000E+03,8.54107200000000E+03
2.04300000000000E+03,5.98712400000000E+03
2.04400000000000E+03,3.43317600000000E+03
2.04500000000000E+03,8.79228000000000E+02
2.04600000000000E+03,7.03382400000000E+02
2.04700000000000E+03,5.27536800000000E+02
2.04800000000000E+03,3.51691200000000E+02
2.04900000000000E+03,1.75845600000000E+02
2.05000000000000E+03,0.00000000000000E+00
